what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1325227194203
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1325227194208
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1325227194208
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1325227194208
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1325227194208
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1325227194208
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1325227194208
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1325227194308
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1325227194308
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1325227194328
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1325227194413
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1325227194413
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1325227194413
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1325227194413
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1325227194418
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1325227194438
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1325227194603
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1325227194698
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1325227194728
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1325227194728
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1325227194728
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1325227194728
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1325227194858
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1325227194858
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1325227194858
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1325227194858
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1325227194908
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1325227194908
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1325227194908
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1325227194908
os,sysinfo,,,"win32",1325227194913
arch,sysinfo,,,"x86",1325227194913
ws,sysinfo,,,"win32",1325227194913
locale,sysinfo,,,"en_IN",1325227194913
processors,sysinfo,,,"4",1325227194913
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1325227194913
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1325227194913
java.specification.name,sysinfo,,,"Java Platform API Specification",1325227194913
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325227194913
java.specification.version,sysinfo,,,"1.6",1325227194913
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1325227194913
java.version,sysinfo,,,"1.6.0_29",1325227194913
java.vm.info,sysinfo,,,"mixed mode, sharing",1325227194913
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1325227194913
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325227194913
