what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1338962809615
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1338962809615
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1338962809615
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1338962809631
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1338962809631
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1338962809631
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1338962809678
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1338962809678
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1338962809849
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1338962809849
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1338962809849
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1338962809849
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1338962809849
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1338962809849
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1338962809849
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1338962809849
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1338962809849
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1338962809880
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1338962809880
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1338962810052
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1338962810068
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1338962810068
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1338962810068
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1338962810068
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1338962810099
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1338962810099
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1338962810099
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1338962810099
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1338962810130
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1338962810130
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1338962810161
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1338962810161
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1338962810161
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1338962810177
os,sysinfo,,,"win32",1338962810177
arch,sysinfo,,,"x86",1338962810177
ws,sysinfo,,,"win32",1338962810177
locale,sysinfo,,,"en_IN",1338962810177
processors,sysinfo,,,"4",1338962810177
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338962810177
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1338962810177
java.specification.name,sysinfo,,,"Java Platform API Specification",1338962810177
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338962810177
java.specification.version,sysinfo,,,"1.6",1338962810177
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1338962810177
java.version,sysinfo,,,"1.6.0_29",1338962810177
java.vm.info,sysinfo,,,"mixed mode, sharing",1338962810177
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1338962810177
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338962810177
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338962810177
java.vm.specification.version,sysinfo,,,"1.0",1338962810177
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1338962810177
java.vm.version,sysinfo,,,"20.4-b02",1338962810177
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1338962810567
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1338962811144
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1338962811206
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1338962811628
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1338962812454
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1338962812891
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1338962813250
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1338962813250
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1338962814670
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1338962814794
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1338962816495
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1338962817010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338962817571
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1338962817696
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1338962820566
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1338962820832
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1338962822470
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1338962822610
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338962822688
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338962824997
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1338962825153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338962921405
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338962931347
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338962931378
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338962931378
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1338962932595
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338962932595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338962941113
error,log,,,"Failed to load properties file for project 'Mydemo'",1338962982858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338962982936
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338962993076
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338962993107
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1338962993451
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1338963007693
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338963007709
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1338963008083
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338963009441
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1338963020813
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1338963026975
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1338963030641
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1338963031218
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1338963031936
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1338963038082
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1338963038519
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1338963041483
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1338963041561
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1338963042045
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1338963043667
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1338963044541
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1338963049080
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1338963074789
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1338963171276
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1338963175379
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1338963176799
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338963176939
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1338963178858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338963180309
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338963183242
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1338963187298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963188795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963192836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963202681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963217487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963221512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963234707
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1338963234890
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338963239760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963245711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963260423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963263917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963291270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963305196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963305344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963308862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963309770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963313572
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1338963313589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963317851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963319089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963321596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963323637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963325470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963327224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963328236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963491745
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1338963492322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963504281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963696337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963697836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963878940
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1338963881905
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338963882597
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338963882650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1338963897686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1338963900511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1338963921384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338963923567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963927302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963934277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963937449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963946307
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1338963946333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338963956832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964037183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964039210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964066695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964067466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964067596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964074054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964378437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964381350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964382067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338964477075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338965472180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338967617994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338967619951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338967621166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338967623022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338967624598
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338967625112
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1338967628498
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1338967629356
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1338967629434
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1338967629527
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1338967629668
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1341691433693
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1341691433695
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1341691433695
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1341691433696
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1341691433696
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1341691433697
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1341691433697
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1341691433698
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1341691433698
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1341691433699
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1341691433700
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1341691433700
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1341691433748
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1341691433748
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1341691433748
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1341691433749
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1341691433750
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1341691433815
